 Sleep Duration ,Social Media Usage (hrs),Screen.Time(hrs),Exercise Time (hrs),Age
5.045499096098576,9.064483815465394,9.369527064036753,1.704096831609386,15
5.980504681187124,8.504466018892675,9.066638633552804,1.1184362635369165,25
4.871836724284165,6.719192204002097,11.644543080520334,0.1991594270800578,28
3.118355858768074,11.657458223475114,11.082914461226263,1.9273703773740984,14
3.043411924508595,7.939217592124532,8.441339095300812,0.7539723345736833,26
4.947275221615644,10.218113753371068,9.094782063865395,0.1594301463745699,28
4.701489263740177,8.181777614275763,9.077383516244415,1.366228571446093,23
4.660288683491182,11.830692496325764,11.27727504938786,1.8651334174119216,21
3.0955702875847804,11.774683769652668,10.84266898377134,1.151330505994839,15
4.407908989080021,7.510693774952185,11.926437709328058,0.2522306447508211,19
5.7738684535275855,8.983491035354312,10.846051601247272,1.1634430549469534,18
4.19277560793194,7.805269858900618,9.673022213024192,1.5326944262093047,15
4.874767409365369,7.709042966264805,10.795710643780868,0.8128330731480373,23
5.33945602686943,6.221321684127197,11.997836268745608,-1.0,25
5.351775837425663,9.65738600387938,10.840567530250112,1.297365906714729,14
5.573855836207009,6.308872507499936,11.753460060761038,1.2470106224946744,27
4.174134280091241,7.671878785419668,8.454605045246733,0.2625759440096484,19
5.666079644354396,11.449595315799922,10.819137173790908,0.6193834222103782,28
3.720681499186636,7.437371344001835,11.403223831869797,0.4035898965049138,16
3.840649220971713,6.8693692325473386,11.817514400883573,1.8176529954337248,26
3.159361872597003,8.936716561665378,8.843877158846798,1.520800134574965,21
5.386745509626849,11.913902724663604,10.015716030896977,1.352796737820012,22
4.2511657086981165,7.452331629069002,10.722219390577926,0.6019326392632434,16
3.687349841734197,10.03281328443527,8.98987091800535,0.368089544100427,22
5.704199823687699,7.425825263954398,9.030315129991996,0.9483158917581592,18
5.501749801383111,10.369298091671158,9.333828082126589,0.4515791043012582,19
4.66059265607155,8.20669879631552,9.76607478604346,-1.0,25
4.848332401247163,9.793834983561478,10.116760394986269,-1.0,25
4.422976711650874,9.801178264565367,9.797463486500602,0.652340508256507,25
4.174999628636426,9.21464810444855,9.972782079151717,0.9371139891822692,14
3.3768381105609064,11.011814973535428,8.635860376090523,1.9693089551816791,23
4.255340369148684,7.924680389830415,8.189399909307358,0.4181947291792285,23
4.033685723963626,7.119111062399125,8.78391488996667,0.2607062600865311,25
4.494452160753445,6.244650849328584,10.327774566023132,0.4070697477737928,20
20.0,9.54535765912945,11.14446179121253,1.5381222663194485,14
4.556668594953244,10.065386171053694,8.676990389771579,0.8510113185436856,23
3.419756931680982,6.099526973567137,8.434221431090593,1.130831879505076,22
4.539424504539831,9.072558349795685,10.997161442197,0.0420183139727214,26
3.7272564416616327,7.358974651187628,9.220633322149158,0.0688626171466291,20
3.552994046964573,9.8710367424567,11.80599775690941,0.8916510996540323,28
3.1945026563585737,7.046198574029948,10.857271882441491,1.633310486403247,17
5.287957676268423,10.145626428614795,9.307024188972123,1.7704777574151305,24
4.28232576256968,8.320412077803224,9.15817099117482,0.1734131351912804,17
5.18278002991423,6.82512566487596,8.316578673112838,1.826459372558541,28
20.0,8.04639810630155,8.470706050581196,0.7759455087957727,23
4.411502157269046,6.680841127443534,8.70343152526477,1.6591316628567372,20
4.127879728921991,11.264036120285889,10.05542943707649,1.8707889793355972,16
4.920146390790169,7.547649766290934,8.042268491097772,1.5028466350626053,27
5.547396743965532,10.903333201207296,9.694760714641989,1.353234467105013,28
3.5116811340195557,9.17790347013604,8.856464973651743,1.8763623450494449,24
3.408700954637177,7.45111374540271,10.207128913576415,0.551133552618357,15
4.891202778107998,6.558616606835395,11.916612959005954,0.6643450441234651,23
3.9036772441868384,11.38329454771996,8.293778764023045,1.4016168360034806,28
3.0557121562952965,11.402508342979983,9.135669598657724,1.5306325990507723,25
5.665928008088866,9.798608743639608,8.971990371443319,1.858806967698308,15
3.680702301731425,8.034178746292204,8.994197243004718,0.409604818112419,14
5.787841955057427,8.095257447675966,9.51482543026151,1.595996070438448,24
5.15230335263476,10.355734073221436,11.27243913897667,1.4770921067939269,18
5.287960469734453,11.382661559715462,11.65143475985755,0.1275891125071957,23
3.604384487379481,11.322518545590704,8.808860349835893,0.7744462824204139,19
3.702583276850439,10.679253275145744,10.17179975179245,0.5655309141201972,16
4.563803261472197,9.852189876925728,10.54759588866192,0.6089808487080608,17
3.5162995579495866,6.504839789970293,10.08730989745538,1.9658937591094017,18
3.916295078049097,6.969772284567682,9.73630557678768,1.2855548269598558,17
3.9643874338434135,11.391325131162477,8.767902023436951,1.4353523155869992,22
3.478889799758292,9.63857435795754,9.952877436796951,1.9532352746300183,25
3.6155485001854815,6.055182309699778,9.604859310845317,0.7544035649152774,16
3.501587563641805,9.981010614648335,11.05441743665198,0.8690619266089907,20
3.085372175531768,6.030369503077312,8.535994724822682,1.7390673436299595,25
4.888064827886815,6.964848308504992,8.35407621025227,0.3613150826226063,25
5.92794935817735,9.292402736199517,11.632615772910013,1.8953723541285592,20
3.993641443869364,10.15137118615616,10.14203355585799,0.4375434168217593,27
3.355967109588757,9.911767557015605,11.431203749130365,0.652441013961863,19
4.711161976102592,7.3456158567633585,8.232604482265604,1.512384468213561,22
5.7190626332869385,10.273075328085216,10.10606246608652,0.7875102831308134,28
5.352185339485437,7.4234945249808,10.157706058304946,1.2164227535328933,20
4.867547605238148,7.952398188955606,11.4428081301686,0.889147002138857,24
3.9451694898227982,10.478948430708144,8.39043999291883,1.4847398741795637,17
3.273734523912766,11.095340462965067,9.626153255548052,0.116915974473754,23
5.0368362728420095,9.94567735380206,11.463365901679769,0.5998587949461325,22
5.175288056692953,9.40985162001283,11.755533260282268,0.9486173297368604,19
3.781192076235215,8.2062948183566,11.836773945834086,0.7095945793127774,14
3.055369257129068,7.591214206090353,8.023767023377417,0.799966036587137,22
4.636825393281452,7.463937860274502,8.190833365815488,0.1147836873765471,24
5.120371513190444,11.838063328514671,8.590427276630354,1.166614496368409,20
5.371222427648964,8.358586348000562,9.395448387081093,1.768686855942575,19
3.581216799074432,11.35227933106268,11.319672123947836,0.3034858259061048,19
4.537772775801889,10.768867821249891,8.747337625178332,1.3294784098216923,17
3.9918024299100057,9.015822558631154,10.478656606478834,-1.0,24
5.581534459762335,9.461423307758157,11.669447940261106,1.40219517472854,16
4.421280461216161,8.955106162913182,9.854926943725284,0.8214630869820241,21
4.741859281447061,10.334712691569033,9.8312546003385,0.0147060891088539,15
5.319270424851336,7.684634174645135,9.503179609152228,1.3834402282693776,18
3.998018959590972,6.145895798588724,10.310631984264027,1.3226853578894489,26
5.494249865790934,9.872833775443006,9.754634737628416,0.0768017546526891,22
3.823716946653065,7.062664076442294,8.069383707414872,0.7365002147902662,25
4.638296424009873,11.642751506117486,11.975990933654684,1.9580636815833348,27
3.642021339521623,11.723571462015524,10.174160950922284,0.8414731251372336,28
4.42657956487858,11.489186341322691,9.894523021938438,1.0038908102636834,22
3.9545256285261097,8.220952201532667,11.818469486016216,1.819860316319437,20
3.8001102919116425,6.092739699173205,8.623441470348308,1.4345237517315128,27
5.900955054084113,11.569911375526353,8.756950410180993,1.1641402622484471,17
3.480222316460192,8.569104889903887,11.232058996251132,1.595609362682145,17
5.361977512372186,11.79992891426202,9.043324320100036,1.7287325329119465,23
3.0597044512202336,11.11805673280416,9.08613393163401,0.9502167298636708,20
5.097082242126286,7.766693352417514,8.132750520900005,0.7721018713036716,16
3.758735416668861,8.310586371611551,10.068058895546864,1.933412280036921,16
4.2086687368698925,7.901532030937666,11.031385171729884,0.1664461324161446,24
5.805653430512625,7.016956480116555,10.564798532928592,1.725919246626037,26
4.763657075789345,11.616928644964686,11.131953429062944,0.1375078128449749,21
4.504189435785973,10.176178780049838,8.723103819362908,1.099434510326622,14
5.620152493113142,9.42036702053619,11.200632946659184,0.8343285579514041,20
3.252005143561877,6.583058962624611,10.566948179256093,1.7554988097252495,21
5.044578089659951,9.690043360195018,10.6758065670425,0.4079892072187747,18
5.040329095299832,11.94032310062558,11.329051543880595,1.6529292189843658,25
5.00724005058685,6.840504091419144,10.29529627675576,1.1153773823709054,23
5.4692625870206415,11.264238431567732,10.546564141434912,1.9436906026509693,15
3.125918178730518,10.444611706525226,9.191829715833435,1.0252304882063998,17
4.41324855211354,10.182094445971607,8.730388524348397,0.581753708463165,19
4.193859168604,10.214904503922655,10.466351352284985,0.9388136839785162,28
3.930441663272406,8.156946907318531,8.935393476341911,1.715715567034978,22
4.152582554777933,10.856166932871082,8.002216738341016,0.3853527929734006,28
5.937785596825927,11.202433911480622,9.448595133920946,0.5957187967804225,23
5.766692609516189,9.068054393165626,9.500705593252407,0.9432527303905234,27
4.44071014041308,9.009097768123198,9.944013792952909,0.4549632073870799,21
4.871226736498624,10.789771073800653,9.62833989126154,0.3323699992194984,21
5.490548899853081,9.89978358466659,10.602299164437383,0.6654589530207582,15
4.081389087447766,10.21180126354622,9.424556648059871,1.8798487457714177,19
4.228555440836142,11.340032050905398,11.74458794639412,1.9762481519092707,26
5.776587964940685,8.253497715839664,11.681201082290992,0.3583278365803017,27
5.486789673579036,6.563891639045214,9.796558753837564,1.7822801835870188,18
3.326999969588928,9.469680845977043,10.145721587157968,0.9207107462696538,21
4.283608544558973,8.793588108794761,10.784583699754164,1.9674231664183035,15
3.295972130198427,9.25586780824546,11.562714382421884,0.100350700639948,27
3.431074821785202,9.544999563414065,11.991538832913845,1.4409134829255124,15
3.94978904523794,10.935603363957949,10.790539291330656,0.0787237596394589,22
5.031572171017967,8.161143848467578,10.765545780860077,0.0436934239724036,16
4.452116820683545,6.762363075911309,9.303342379379997,1.5489712062395815,28
5.934808457996964,9.133459560328829,11.14240716969209,0.2688668547391,20
4.0772123371294535,7.294926164981059,8.874193846082251,1.211793630358966,25
3.136459624416824,9.737342854914,10.501987348466816,0.8567036011376925,19
5.536878900345057,6.512084789962608,9.5685393164111,0.0542133046724662,16
5.733702930944014,6.310090327011646,11.958192477179509,1.5670030051758177,14
5.46188218025711,9.188127789408888,9.915331263326726,0.0210264490833069,19
3.3838498227592946,9.24381072966064,8.91328069518777,1.523779788754968,24
5.993745403236863,9.82457940898924,9.52743050088733,1.7866089875762454,16
3.7757526646583215,10.35654800233597,10.615353559266506,0.8656798421143446,14
5.172614738425111,11.855112476775208,8.304357485398306,1.0710849461955965,18
3.707061342992128,7.937738837647476,11.724899036715591,0.7784172372468776,21
3.9284447375846008,7.624993507572445,8.270694146631934,1.787867021339981,16
5.929239667152169,8.633828524233817,11.973559514956271,0.671632729283069,28
3.1606339526780247,11.77589048806755,8.049664356677694,1.924116997882703,28
5.127816035009439,11.015880723073234,8.685130545168604,1.017918080844095,21
4.596333401511011,10.175845236562187,11.352703682742954,0.9056496105686536,16
4.433631231368192,8.45371766648562,8.086557299780655,0.5573886318570516,16
3.67048294276752,7.039765920425075,8.932589214472346,1.91774374638082,14
5.116787369329476,6.938622256026516,11.0292223813395,0.2856286089457347,21
3.5724284743389214,7.501457388987572,10.34444214359254,1.15965915209545,21
4.658525387954304,9.295359988236722,11.130942841440769,0.5651005350372778,22
3.759736089120752,10.287575536200375,10.984602015307152,0.5580165806955932,19
5.866864139344068,9.961184260306387,8.202405548487219,0.8099371747523769,25
3.0858935815069586,7.679603381675657,11.570045676376608,1.997585871631309,15
3.599184840333709,11.729191683979163,8.908127337129075,0.1099326136796441,14
3.7269318191623433,10.427381500174612,10.213569760919055,1.157083636407063,21
4.242203477303449,9.326124315068403,10.577152626111117,0.1651443160705543,23
4.474047270806356,8.51760037456674,11.904925026803898,0.8791258835457973,24
5.617396569775617,7.486385937006945,9.952623824349237,1.0209202626928826,27
5.136190264227512,8.135836071907569,8.230570782389574,0.517584816729048,24
4.739885941605333,10.547076662786214,11.749048179111362,0.6329142617488324,20
3.267009533948039,6.086360931778535,10.345071372773072,0.1739340405118661,27
5.081976325167827,6.696435843041497,10.796772791925504,0.606439567688501,23
3.49924285293282,6.2760158521305165,10.100703159736897,1.933116878761088,28
5.3591021578850935,6.244372813913821,11.33895181910787,1.8894147633449636,25
3.75017027553046,11.132763504066045,8.132533848772844,0.66975658027397,17
4.251146184962703,10.22194715628014,9.073513461108591,1.1417078725575232,14
4.051410606953784,8.84504297452395,9.878593425610768,1.819190782221889,21
5.576441744024571,6.587004963906009,8.30641446525484,0.0123676452817933,23
3.3796333761402244,8.949695250700994,10.823626677306631,1.6213671406751835,27
4.696934647154366,8.840830624683395,9.574653656222562,1.896739105577838,22
3.4261848283291867,7.039211219460091,9.090671961072577,0.1826514686671141,23
5.11438750839656,8.603109895427838,8.01351538723365,0.322895372065842,28
5.715234383383443,8.39102840638424,10.879321246999815,1.9214926055427108,22
4.464276780794927,9.810561905205862,9.580162142725994,0.0283932689434474,25
20.0,8.247675687758827,8.910746503718393,0.8998873485377192,24
4.462795314148683,9.75515949428542,10.488790585120531,1.3858178220495354,24
4.734987308112912,9.018817551480527,8.048549833260802,1.4663207562735991,25
5.067689209088856,11.138939047129934,9.954575588395034,1.990843025850912,17
3.320650125261094,9.95216178971367,10.576821927362769,0.575022398767518,28
5.463331583224548,6.977606562488578,11.672767092918937,1.0764402037369505,22
4.306515082359778,6.423412484402579,9.525343268489138,1.06664709571921,24
3.2170455296924567,9.854515669237896,11.06076081192412,0.811290518894475,17
5.35854800759464,6.159067863249731,10.390748119774004,0.3383237876848404,15
4.130849915058816,9.51465348764078,11.70804845170032,1.954913126367685,23
3.3011024852851616,11.641381448549746,9.593510702637722,1.706634373333172,16
4.901337118629751,9.452845067255272,9.276381359491952,0.9966660565884744,15
5.640394060300925,8.329019557239132,11.548567994776576,1.2064908453680596,27
5.87299042442692,8.7495173429491,8.545541571734708,1.0875741407834938,24
5.603116379300064,9.27370073589561,8.329617738336179,1.3899402662429516,19
3.006422758036426,11.648788852659152,11.37243982630561,1.0303340567731776,17
4.1407234992401705,8.316615826804647,8.042429693481278,1.9805703411698825,20
5.455627739716509,11.767143382943486,11.446628621988191,1.2226833124954524,20
4.098759017995423,11.432103851736382,9.805071181485069,0.7419474251843381,27
4.804645519139118,7.174746808735779,8.016101115415882,1.5443040552316762,23
4.818950842123596,6.416167805250993,9.606580708848169,0.3409250231632841,14
4.095075912116469,6.60466800826456,8.747203364180143,0.7690316274125331,25
5.713421781843863,6.109330953909298,10.497601949888653,0.6939179007551717,26
4.509685036158353,6.56665776453557,10.717435159686586,0.8636141902155545,22
4.394352617812503,10.09804064049814,9.95011028162,1.5635596518574526,21
5.992541236985687,6.427131890761374,8.16207810175868,0.9683460643268148,23
4.48050109221785,7.913853781762568,10.624515217468808,1.5880289005319257,14
3.535194755785743,11.069251865816728,11.368155134422086,1.1529778062797318,28
4.539208268590314,6.139631614414955,10.881297109305606,0.6841388693151107,26
5.330580980694844,7.691128648640399,8.80203809420355,0.4765793411061831,18
5.124071351993735,10.180422992184903,9.288773802591852,1.0090058481096715,28
3.762653487200065,9.773657080679303,8.053619257007965,0.5216984919241778,17
5.586252257520695,11.264832081162318,11.373566585316285,0.0181740699024326,20
5.680330396128795,10.410426262823314,11.767285075858908,1.296595054597603,27
3.391366909654182,7.692207435427839,8.925746521853698,0.8910356289863224,18
5.604971890951104,10.50368850984515,9.866371493742475,1.1423983679258274,16
5.67970844162984,10.841008435603584,100.0,1.726863155578769,25
5.659129153873185,11.94303085200404,8.598390624590234,0.2789004724103203,24
4.625060472101185,8.475706061468559,11.303894678333949,1.1384129262588554,17
4.939205209997399,8.2321085147567,9.1652112348206,1.7359592534618058,15
3.153619047570987,8.044821241518108,11.681084790406157,1.436028356254003,25
5.2365092560583175,11.584543953621388,9.709975487977282,0.7440871356244148,15
4.515996100007641,11.15047651105807,9.460202616422125,0.1848990340741332,27
4.94312722437069,8.57396416425011,11.208885275885208,0.9158005902541428,26
4.507919414926606,10.505226406748983,10.117931529517575,0.788958781677715,24
4.475433966967367,10.527257244508094,10.737796193852787,1.7341203647578949,19
3.5153673284333005,6.618743213015596,10.491316947844718,0.4879906047049445,27
3.836141145423447,11.4153174400774,8.611555382579185,1.933468455070216,20
3.586998886876027,10.95874479664645,8.783100445652545,0.4952632861428774,26
5.918932141260915,7.92029760618367,11.729128576283124,0.696103910954641,14
3.459340337316595,11.373139370977205,9.00228516568859,1.79111148174777,21
3.807811272915623,8.33521007240498,10.935523893094969,1.933244441792215,22
4.771768973215755,6.06502590888179,9.138621573974367,0.8868782056720881,27
4.8305357287099255,11.43229185851558,9.271141634347456,0.6419940912817956,27
3.4619223892314874,6.547720060716801,9.240007411129222,1.052188026503084,20
5.381152277355637,7.915881825542489,10.991569016104332,1.3755384127314696,26
5.3556086037384745,11.70037180230483,10.227260471877573,0.5469490307499596,21
3.711953112611673,11.703642881625337,11.531809823389988,1.4729463492381456,17
3.8659989080263815,9.440627328739716,9.22949087681618,0.103314714229282,25
5.813963596378491,9.791023273018796,10.767970088226978,0.0985889855288328,21
5.477014337938434,8.690673131869918,11.011794398652444,0.7725754102910904,16
5.093391099187572,7.759264630188387,8.605928452119834,0.7069463841214412,26
3.2466996645318016,7.971987272219495,9.602357429279245,0.6312664307343046,14
4.254792242707727,10.03511073646223,9.931269977401644,0.98203952533782,26
4.677905616230481,10.51424717662608,9.422749559577497,0.6414671646231425,26
3.562233863951331,10.749474262355092,9.288450383876553,0.3845158369361838,21
4.344679746324673,10.737708856767323,10.745679575990568,0.6189390981772018,28
4.80307763246607,6.547236618292143,8.863465590637954,1.94980854562047,24
3.9821300403461977,8.96652182821549,10.837562981004517,0.8222268339896972,25
5.342834456851461,6.345352560099865,11.740176785562925,0.8894255537166715,19
3.970828408302213,8.649183008240263,10.445736946957895,1.9666815368284527,16
5.515971463477372,11.326225096549798,8.275730808496355,0.483202552871526,21
3.310729698309045,8.105490075312472,11.457907614471312,1.3625642210648676,22
5.513187295867969,6.702402098565635,9.141791148799465,1.4319693870834482,22
3.45825129500285,6.857950092317015,10.46020466211426,1.2146488335861318,25
3.2487814575291782,10.569063790304831,11.91644867897921,0.1771566792732881,27
4.925326213323034,9.709308379897566,10.38201040229123,1.353744551655153,27
4.415812097265883,6.606736056736741,10.89883794985751,0.1281894220723509,20
5.723671801238498,6.504640836689985,9.781278472895009,1.192285299099794,25
3.861456790312886,6.436578038185161,11.190397397959154,0.4219397812399008,23
4.502204718432595,10.931160355742136,8.139995365055942,1.683244015085548,16
4.367838557305984,10.237453362938975,10.802631315551416,0.0607076110660085,16
4.033284138651565,6.488092683851399,8.091686292598547,1.6876257273166122,15
5.081223896094986,6.509026284511151,11.44922094630668,0.9206581012855302,14
5.278685501741725,11.919837471007051,8.630544143331923,0.435175879863289,26
5.55895190709041,8.245624774536722,10.057085981770204,0.267556289987936,15
5.918569814131029,8.223852882401346,10.38860281793259,1.906614335164745,18
3.7999685763975135,10.876797403545016,9.830181629493648,0.1453311751623134,14
20.0,11.683491464303152,9.363053957395548,0.3981868398718513,23
4.182774706487235,11.916006382937226,9.871257184723888,0.6956446948660919,17
5.031245915853324,10.520269111553649,9.245663015524634,1.240469697922241,24
4.427945071047661,8.257557513185494,9.752489388323452,1.0896021705521968,23
5.981319308303795,6.501004300192013,9.435651963992122,0.2512869848246279,23
5.857473901302973,9.35042549841483,8.951696648979933,0.4775035421720481,25
5.504908648443557,8.545332055481857,11.954626219656047,0.4270857089806827,23
5.708703033490114,11.438126310568416,10.003479813528662,0.8222886729599741,21
5.443257591644025,6.667184893836908,8.77664830965804,1.4080629051833138,25
4.377477391127734,8.955750625745155,9.90826699826909,0.4349058644344719,18
3.755365360040653,6.068121868604514,11.465660518099297,0.7333577594059628,23
4.110960526351567,8.811963851964759,8.087227172497583,0.7818348536823245,17
3.0607086979198512,6.3378196540910245,10.718216476429156,-1.0,16
4.571979502394002,6.712907497608431,10.191871187175712,1.9093327137581375,22
4.575751394491465,9.89526181269638,11.269905757219682,0.4833178416383703,25
5.922093674916192,10.47626927559254,9.475538489496024,0.1360746281833393,14
3.485138334990324,11.77303529084725,11.312500767427604,0.5335890988676617,21
4.106647564667668,8.249223477142223,10.55410018476666,1.0118516002927878,23
4.271868538389786,7.714272517691164,11.593036334699296,1.555455820135586,15
4.081598753554943,11.21159476913676,10.519534814684798,1.716645877757716,26
5.395487890811739,7.341575031116716,10.96327063172846,1.689728170821017,22
4.716299450914875,6.0729268481388985,8.218958543639747,1.3744686869213658,20
5.559040676963777,11.819272960245836,11.10419583547752,0.6256683950484401,16
